road,link_start,link_end,chainage_start,chainage_end,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT,(AADT)
N2,LRP146,LRP182,145.961,181.657,338.0,1131.0,391.0,888.0,54.0,964.0,296.0,1058.0,1784.0,325.0,68.0,162.0,33.0,7229.0,263.0,7492.0,7492.0
N2,LRP182,LRP186,181.657,185.77,338.0,1131.0,391.0,888.0,54.0,964.0,296.0,1058.0,1784.0,325.0,68.0,162.0,33.0,7229.0,263.0,7492.0,7492.0
N2,LRP186,LRP191,185.77,190.892,321.0,669.0,504.0,961.0,36.0,911.0,183.0,621.0,1932.0,386.0,197.0,353.0,6.0,6524.0,556.0,7080.0,7080.0
N2,LRP191,LRP205,190.892,205.083,321.0,669.0,504.0,961.0,36.0,911.0,183.0,621.0,1932.0,386.0,197.0,353.0,6.0,6524.0,556.0,7080.0,7080.0
N2,LRP205,LRP216,205.083,215.832,198.0,1089.0,529.0,1163.0,412.0,1183.0,455.0,991.0,3948.0,846.0,329.0,546.0,0.0,10814.0,875.0,11689.0,11689.0
N2,LRP216,LRP224,215.832,224.044,198.0,1089.0,529.0,1163.0,412.0,1183.0,455.0,991.0,3948.0,846.0,329.0,546.0,0.0,10814.0,875.0,11689.0,11689.0
N2,LRP224,LRP225,224.044,225.373,83.0,613.0,573.0,441.0,405.0,1002.0,49.0,356.0,3665.0,447.0,367.0,579.0,0.0,7634.0,946.0,8580.0,8580.0
N2,LRP225,LRP226,225.373,227.757,83.0,613.0,573.0,441.0,405.0,1002.0,49.0,356.0,3665.0,447.0,367.0,579.0,0.0,7634.0,946.0,8580.0,8580.0
N2,LRP226,LRP229,227.757,229.888,83.0,613.0,573.0,441.0,405.0,1002.0,49.0,356.0,3665.0,447.0,367.0,579.0,0.0,7634.0,946.0,8580.0,8580.0
N2,LRP229,LRP238,229.888,237.923,466.0,1425.0,360.0,8.0,190.0,1010.0,119.0,337.0,653.0,525.0,139.0,328.0,0.0,5093.0,467.0,5560.0,5560.0
N2,LRP238,LRP263,237.923,262.122,466.0,1425.0,360.0,8.0,190.0,1010.0,119.0,337.0,653.0,525.0,139.0,328.0,0.0,5093.0,467.0,5560.0,5560.0
N2,LRP263,LRP282,262.122,282.098,453.0,1322.0,435.0,7.0,269.0,910.0,131.0,335.0,874.0,372.0,203.0,356.0,0.0,5108.0,559.0,5667.0,5667.0
N2,LRP282,LRP287,282.098,286.516,462.0,1142.0,427.0,17.0,264.0,817.0,131.0,318.0,753.0,412.0,186.0,311.0,0.0,4743.0,497.0,5240.0,5240.0
N204,LRPS,LRP022,0.0,25.449,0.0,528.0,570.0,93.0,114.0,612.0,129.0,276.0,3357.0,1134.0,381.0,690.0,0.0,6813.0,1071.0,7884.0,7884.0
N204,LRP022,LRPE,25.449,34.421,0.0,176.0,190.0,31.0,38.0,204.0,43.0,92.0,1119.0,378.0,127.0,230.0,0.0,2271.0,357.0,2628.0,2628.0
N205,LRPS,LRPS,0.0,1.85,0.0,528.0,570.0,93.0,114.0,612.0,129.0,276.0,3357.0,1134.0,381.0,690.0,0.0,6813.0,1071.0,7884.0,7884.0
N205,LRPS,LRPS,1.85,2.478,0.0,176.0,190.0,31.0,38.0,204.0,43.0,92.0,1119.0,378.0,127.0,230.0,0.0,2271.0,357.0,2628.0,2628.0
N206,LRPS,LRPS,0.0,1.797,3.0,249.0,432.0,0.0,84.0,624.0,78.0,522.0,10068.0,3339.0,1173.0,6504.0,0.0,15399.0,7677.0,23076.0,23076.0
N207,LRPS,LRP001,0.0,2.99,93.0,1269.0,936.0,594.0,426.0,969.0,486.0,1158.0,7782.0,1401.0,423.0,450.0,0.0,15114.0,873.0,15987.0,15987.0
N207,LRP001,LRP024,2.99,24.319,31.0,423.0,312.0,198.0,142.0,323.0,162.0,386.0,2594.0,467.0,141.0,150.0,0.0,5038.0,291.0,5329.0,5329.0
N207,LRP024,LRP043,24.319,42.917,31.0,423.0,312.0,198.0,142.0,323.0,162.0,386.0,2594.0,467.0,141.0,150.0,0.0,5038.0,291.0,5329.0,5329.0
N207,LRP043,LRPE,42.917,67.985,31.0,423.0,312.0,198.0,142.0,323.0,162.0,386.0,2594.0,467.0,141.0,150.0,0.0,5038.0,291.0,5329.0,5329.0
N208,LRPS,LRPS,0.0,3.19,45.0,1359.0,1488.0,162.0,2196.0,1671.0,447.0,2223.0,9582.0,3369.0,441.0,1458.0,0.0,22542.0,1899.0,24441.0,24441.0
N208,LRPS,LRP012,3.19,13.461,15.0,453.0,496.0,54.0,732.0,557.0,149.0,741.0,3194.0,1123.0,147.0,486.0,0.0,7514.0,633.0,8147.0,8147.0
N208,LRP012,LRP052,13.461,51.05,0.0,588.0,332.0,0.0,179.0,525.0,78.0,811.0,2233.0,582.0,88.0,73.0,0.0,5328.0,161.0,5489.0,5489.0
N208,LRP052,LRP054,51.05,53.342,0.0,588.0,332.0,0.0,179.0,525.0,78.0,811.0,2233.0,582.0,88.0,73.0,0.0,5328.0,161.0,5489.0,5489.0
N208,LRP054,LRP058,53.342,57.495,39.0,1324.0,828.0,76.0,1106.0,1055.0,77.0,778.0,2974.0,1231.0,695.0,822.0,47.0,9488.0,1564.0,11052.0,11052.0
N209,LRPS,LRPS,0.0,1.33,3.0,1497.0,3090.0,3402.0,5415.0,5082.0,675.0,2808.0,14532.0,3729.0,1107.0,15846.0,222.0,40233.0,17175.0,57408.0,57408.0
N210,LRPS,LRP007,0.0,7.045,3.0,1497.0,3090.0,3402.0,5415.0,5082.0,675.0,2808.0,14532.0,3729.0,1107.0,15846.0,222.0,40233.0,17175.0,57408.0,57408.0
N210,LRP007,LRPE,7.045,10.844,1.0,499.0,1030.0,1134.0,1805.0,1694.0,225.0,936.0,4844.0,1243.0,369.0,5282.0,74.0,13411.0,5725.0,19136.0,19136.0
N3,LRPS,LRP001a,0.0,1.81,262.0,14221.0,16304.0,21940.0,22257.0,32447.0,18925.0,128616.0,47182.0,26434.0,172.0,92.0,0.0,328588.0,264.0,328852.0,328852.0
N3,LRP001a,LRP001a,1.81,9.057,272.0,3967.0,8177.0,9377.0,9972.0,21127.0,9278.0,58467.0,15160.0,6579.0,76.0,92.0,0.0,142376.0,168.0,142544.0,142544.0
N3,LRP001a,LRP001a,9.057,10.521,332.0,5851.0,6005.0,8042.0,6395.0,7027.0,1685.0,9281.0,6128.0,2767.0,475.0,4624.0,0.0,53513.0,5099.0,58612.0,58612.0
N3,LRP001a,LRP001a,10.521,10.73,332.0,5851.0,6005.0,8042.0,6395.0,7027.0,1685.0,9281.0,6128.0,2767.0,475.0,4624.0,0.0,53513.0,5099.0,58612.0,58612.0
N3,LRP001a,LRP020,10.73,20.449,80.0,4216.0,3210.0,3365.0,3439.0,3699.0,1201.0,8023.0,3802.0,1452.0,582.0,2297.0,0.0,32487.0,2879.0,35366.0,35366.0
N3,LRP020,LRP020,20.449,21.802,76.0,4228.0,3224.0,3420.0,3272.0,3942.0,1192.0,8258.0,3638.0,1982.0,846.0,3290.0,0.0,33232.0,4136.0,37368.0,37368.0
N3,LRP020,LRP029,21.802,29.845,208.0,4364.0,2199.0,3218.0,1668.0,2643.0,203.0,1989.0,3197.0,1725.0,420.0,1076.0,0.0,21414.0,1496.0,22910.0,22910.0
N3,LRP029,LRP034,29.845,34.028,208.0,4364.0,2199.0,3218.0,1668.0,2643.0,203.0,1989.0,3197.0,1725.0,420.0,1076.0,0.0,21414.0,1496.0,22910.0,22910.0
N3,LRP034,LRP045,34.028,44.872,208.0,4364.0,2199.0,3218.0,1668.0,2643.0,203.0,1989.0,3197.0,1725.0,420.0,1076.0,0.0,21414.0,1496.0,22910.0,22910.0
N3,LRP045,LRP048,44.872,48.846,165.0,4193.0,2318.0,2116.0,458.0,1600.0,129.0,1183.0,2511.0,1565.0,630.0,1230.0,9.0,16238.0,1869.0,18107.0,18107.0
N3,LRP048,LRP048,48.846,49.556,165.0,4193.0,2318.0,2116.0,458.0,1600.0,129.0,1183.0,2511.0,1565.0,630.0,1230.0,9.0,16238.0,1869.0,18107.0,18107.0
N3,LRP048,LRP070,49.556,70.291,165.0,4193.0,2318.0,2116.0,458.0,1600.0,129.0,1183.0,2511.0,1565.0,630.0,1230.0,9.0,16238.0,1869.0,18107.0,18107.0
N3,LRP070,LRP070,70.291,70.295,165.0,4193.0,2318.0,2116.0,458.0,1600.0,129.0,1183.0,2511.0,1565.0,630.0,1230.0,9.0,16238.0,1869.0,18107.0,18107.0
N3,LRP070,LRP074,70.295,75.006,165.0,4193.0,2318.0,2116.0,458.0,1600.0,129.0,1183.0,2511.0,1565.0,630.0,1230.0,9.0,16238.0,1869.0,18107.0,18107.0
N3,LRP074,LRP074,75.006,79.834,36.0,1206.0,577.0,1444.0,956.0,821.0,266.0,933.0,1150.0,763.0,108.0,216.0,0.0,8152.0,324.0,8476.0,8476.0
N3,LRP074,LRP083,79.834,91.122,36.0,1206.0,577.0,1444.0,956.0,821.0,266.0,933.0,1150.0,763.0,108.0,216.0,0.0,8152.0,324.0,8476.0,8476.0
N3,LRP083,LRP105,91.122,106.584,36.0,1206.0,577.0,1444.0,956.0,821.0,266.0,933.0,1150.0,763.0,108.0,216.0,0.0,8152.0,324.0,8476.0,8476.0
N3,LRP105,LRP111a,106.584,109.999,36.0,1206.0,577.0,1444.0,956.0,821.0,266.0,933.0,1150.0,763.0,108.0,216.0,0.0,8152.0,324.0,8476.0,8476.0
N3,LRP111a,LRP111a,109.999,111.585,19.0,550.0,296.0,672.0,464.0,406.0,146.0,442.0,604.0,450.0,64.0,124.0,0.0,4049.0,188.0,4237.0,4237.0
N302,LRPS,LRPS,0.0,2.375,1422.0,17943.0,9954.0,5691.0,6303.0,7317.0,2748.0,16149.0,7389.0,5115.0,243.0,1977.0,0.0,80031.0,2220.0,82251.0,82251.0
N302,LRPS,LRP005,2.375,5.514,236.0,4521.0,3381.0,1977.0,2086.0,3386.0,839.0,4874.0,1976.0,1197.0,145.0,406.0,1.0,24473.0,552.0,25025.0,25025.0
N302,LRP005,LRP008,5.514,8.73,284.0,4946.0,3587.0,1975.0,1766.0,2501.0,1098.0,5443.0,2456.0,1992.0,73.0,832.0,0.0,26048.0,905.0,26953.0,26953.0
N302,LRP008,LRP008,8.73,11.37,284.0,4946.0,3587.0,1975.0,1766.0,2501.0,1098.0,5443.0,2456.0,1992.0,73.0,832.0,0.0,26048.0,905.0,26953.0,26953.0
N302,LRP008,LRPE,11.37,17.555,289.0,4476.0,2925.0,1951.0,1897.0,2624.0,834.0,4892.0,2224.0,1812.0,428.0,4000.0,0.0,23924.0,4428.0,28352.0,28352.0
N303,LRPS,LRPS,0.0,1.009,867.0,13428.0,8775.0,5853.0,5691.0,7872.0,2502.0,14676.0,6672.0,5436.0,1284.0,12000.0,0.0,71772.0,13284.0,85056.0,85056.0
N309,LRPS,LRP004,0.0,3.16,21.0,3996.0,1341.0,3762.0,0.0,933.0,576.0,741.0,2955.0,1854.0,891.0,2064.0,15.0,16179.0,2970.0,19149.0,19149.0
N309,LRP004,LRP007,3.16,7.074,7.0,1332.0,447.0,1254.0,0.0,311.0,192.0,247.0,985.0,618.0,297.0,688.0,5.0,5393.0,990.0,6383.0,6383.0
N309,LRP007,LRP014,7.074,13.303,7.0,1332.0,447.0,1254.0,0.0,311.0,192.0,247.0,985.0,618.0,297.0,688.0,5.0,5393.0,990.0,6383.0,6383.0
N4,LRPS,LRP003,0.0,2.407,666.0,24417.0,9888.0,4677.0,4917.0,8064.0,2577.0,9498.0,6732.0,3720.0,1263.0,9282.0,0.0,75156.0,10545.0,85701.0,85701.0
N4,LRP003,LRP017,2.407,16.565,222.0,8139.0,3296.0,1559.0,1639.0,2688.0,859.0,3166.0,2244.0,1240.0,421.0,3094.0,0.0,25052.0,3515.0,28567.0,28567.0
N4,LRP017,LRP022,16.565,20.864,82.0,7978.0,1395.0,5903.0,1215.0,1915.0,645.0,1969.0,1412.0,1172.0,108.0,549.0,0.0,23686.0,657.0,24343.0,24343.0
N4,LRP022,LRP027,20.864,26.218,118.0,8569.0,1776.0,5886.0,1115.0,1720.0,906.0,2484.0,2346.0,1320.0,136.0,1298.0,0.0,26240.0,1434.0,27674.0,27674.0
N4,LRP027,LRP036,26.218,34.848,118.0,8569.0,1776.0,5886.0,1115.0,1720.0,906.0,2484.0,2346.0,1320.0,136.0,1298.0,0.0,26240.0,1434.0,27674.0,27674.0
N4,LRP036,LRP044,34.848,42.504,118.0,8569.0,1776.0,5886.0,1115.0,1720.0,906.0,2484.0,2346.0,1320.0,136.0,1298.0,0.0,26240.0,1434.0,27674.0,27674.0
N4,LRP044,LRP056,42.504,55.708,118.0,8569.0,1776.0,5886.0,1115.0,1720.0,906.0,2484.0,2346.0,1320.0,136.0,1298.0,0.0,26240.0,1434.0,27674.0,27674.0
N4,LRP056,LRP056,55.708,57.681,118.0,8569.0,1776.0,5886.0,1115.0,1720.0,906.0,2484.0,2346.0,1320.0,136.0,1298.0,0.0,26240.0,1434.0,27674.0,27674.0
N4,LRP056,LRP065,57.681,63.334,35.0,6691.0,1439.0,4665.0,729.0,1456.0,95.0,703.0,4532.0,1634.0,162.0,238.0,0.0,21979.0,400.0,22379.0,22379.0
N4,LRP065,LRP072,63.334,69.712,35.0,6691.0,1439.0,4665.0,729.0,1456.0,95.0,703.0,4532.0,1634.0,162.0,238.0,0.0,21979.0,400.0,22379.0,22379.0
N4,LRP072,LRP081,69.712,79.288,2.0,1461.0,1046.0,815.0,164.0,295.0,179.0,303.0,2585.0,1088.0,197.0,558.0,0.0,7938.0,755.0,8693.0,8693.0
N4,LRP081,LRP091,79.288,89.598,2.0,1461.0,1046.0,815.0,164.0,295.0,179.0,303.0,2585.0,1088.0,197.0,558.0,0.0,7938.0,755.0,8693.0,8693.0
N4,LRP091,LRP095,89.598,93.627,6.0,1652.0,982.0,1254.0,280.0,321.0,97.0,304.0,1655.0,1932.0,1234.0,1873.0,0.0,8483.0,3107.0,11590.0,11590.0
N4,LRP095,LRP107,93.627,105.636,6.0,1652.0,982.0,1254.0,280.0,321.0,97.0,304.0,1655.0,1932.0,1234.0,1873.0,0.0,8483.0,3107.0,11590.0,11590.0
N4,LRP107,LRP130,105.636,128.135,13.0,508.0,339.0,333.0,0.0,265.0,136.0,179.0,1309.0,1866.0,757.0,1264.0,10.0,4948.0,2031.0,6979.0,6979.0
N4,LRP130,LRP144,128.135,142.122,13.0,508.0,339.0,333.0,0.0,265.0,136.0,179.0,1309.0,1866.0,757.0,1264.0,10.0,4948.0,2031.0,6979.0,6979.0
N4,LRP144,LRP145,142.122,146.355,13.0,508.0,339.0,333.0,0.0,265.0,136.0,179.0,1309.0,1866.0,757.0,1264.0,10.0,4948.0,2031.0,6979.0,6979.0
N401,LRPS,LRP028,0.0,28.177,48.0,1962.0,741.0,1443.0,132.0,564.0,177.0,684.0,4203.0,1401.0,648.0,2322.0,60.0,11355.0,3030.0,14385.0,14385.0
N401,LRP028,LRP030,28.177,30.406,16.0,654.0,247.0,481.0,44.0,188.0,59.0,228.0,1401.0,467.0,216.0,774.0,20.0,3785.0,1010.0,4795.0,4795.0
N401,LRP030,LRP040,30.406,40.043,16.0,654.0,247.0,481.0,44.0,188.0,59.0,228.0,1401.0,467.0,216.0,774.0,20.0,3785.0,1010.0,4795.0,4795.0
N401,LRP040,LRPE,40.043,46.98,16.0,654.0,247.0,481.0,44.0,188.0,59.0,228.0,1401.0,467.0,216.0,774.0,20.0,3785.0,1010.0,4795.0,4795.0
N402,LRPS,LRP013,0.0,15.0,48.0,1962.0,741.0,1443.0,132.0,564.0,177.0,684.0,4203.0,1401.0,648.0,2322.0,60.0,11355.0,3030.0,14385.0,14385.0
N402,LRP013,LRPE,15.0,28.663,16.0,654.0,247.0,481.0,44.0,188.0,59.0,228.0,1401.0,467.0,216.0,774.0,20.0,3785.0,1010.0,4795.0,4795.0
N403,LRPS,LRPS,0.0,3.732,0.0,270.0,399.0,186.0,402.0,462.0,96.0,456.0,5781.0,3195.0,1017.0,2433.0,0.0,11247.0,3450.0,14697.0,14697.0
N404,LRPS,LRPS,0.0,2.528,0.0,1935.0,996.0,2661.0,597.0,972.0,393.0,1437.0,19005.0,3789.0,2877.0,3408.0,0.0,31785.0,6285.0,38070.0,38070.0
N404,LRPS,LRPE,2.528,6.489,0.0,645.0,332.0,887.0,199.0,324.0,131.0,479.0,6335.0,1263.0,959.0,1136.0,0.0,10595.0,2095.0,12690.0,12690.0
N405,LRPS,LRP007,0.0,7.475,111.0,14343.0,3045.0,13377.0,1707.0,3849.0,981.0,3249.0,4968.0,2874.0,411.0,453.0,0.0,48504.0,864.0,49368.0,49368.0
N405,LRP007,LRP026,7.475,25.89,37.0,4781.0,1015.0,4459.0,569.0,1283.0,327.0,1083.0,1656.0,958.0,137.0,151.0,0.0,16168.0,288.0,16456.0,16456.0
N405,LRP026,LRP036,25.89,36.144,37.0,4781.0,1015.0,4459.0,569.0,1283.0,327.0,1083.0,1656.0,958.0,137.0,151.0,0.0,16168.0,288.0,16456.0,16456.0
N405,LRP036,LRP040,36.144,40.78,37.0,4781.0,1015.0,4459.0,569.0,1283.0,327.0,1083.0,1656.0,958.0,137.0,151.0,0.0,16168.0,288.0,16456.0,16456.0
N406,LRPS,LRPS,0.0,2.802,111.0,14343.0,3045.0,13377.0,1707.0,3849.0,981.0,3249.0,4968.0,2874.0,411.0,453.0,0.0,48504.0,864.0,49368.0,49368.0
N406,LRPS,LRPE,2.802,3.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N407,LRPS,LRPE,0.0,2.206,111.0,14343.0,3045.0,13377.0,1707.0,3849.0,981.0,3249.0,4968.0,2874.0,411.0,453.0,0.0,48504.0,864.0,49368.0,49368.0
N408,LRPS,LRPS,0.0,1.502,111.0,14343.0,3045.0,13377.0,1707.0,3849.0,981.0,3249.0,4968.0,2874.0,411.0,453.0,0.0,48504.0,864.0,49368.0,49368.0
N408,LRPS,LRPE,1.502,3.532,37.0,4781.0,1015.0,4459.0,569.0,1283.0,327.0,1083.0,1656.0,958.0,137.0,151.0,0.0,16168.0,288.0,16456.0,16456.0
N5,LRPS,LRP002,0.0,2.59,76.0,10828.0,8572.0,8644.0,8196.0,7496.0,616.0,10320.0,3640.0,5256.0,168.0,668.0,0.0,63644.0,836.0,64480.0,64480.0
N5,LRP002,LRP007,2.59,6.945,68.0,7954.0,6550.0,6354.0,6095.0,5657.0,609.0,8136.0,3147.0,3823.0,138.0,569.0,0.0,48393.0,707.0,49100.0,49100.0
N5,LRP007,LRP020,6.945,22.343,63.0,6272.0,3497.0,4321.0,4005.0,3583.0,660.0,5342.0,2373.0,1730.0,284.0,593.0,0.0,31846.0,877.0,32723.0,32723.0
N5,LRP020,LRP027,22.343,27.075,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP027,LRP033,27.075,33.18,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP033,LRP044,33.18,45.498,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP044,LRP051,45.498,51.255,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP051,LRP057,51.255,57.375,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP057,LRP065,57.375,65.785,57.0,3155.0,1283.0,1926.0,1428.0,837.0,189.0,1165.0,542.0,505.0,237.0,174.0,0.0,11087.0,411.0,11498.0,11498.0
N5,LRP065,LRP072,65.785,72.095,0.0,13.0,18.0,0.0,3.0,4.0,3.0,2.0,66.0,80.0,104.0,112.0,3.0,189.0,219.0,408.0,408.0
N5,LRP072,LRP076,72.095,78.309,0.0,13.0,18.0,0.0,3.0,4.0,3.0,2.0,66.0,80.0,104.0,112.0,3.0,189.0,219.0,408.0,408.0
N5,LRP076,LRP076,78.309,100.04,0.0,13.0,18.0,0.0,3.0,4.0,3.0,2.0,66.0,80.0,104.0,112.0,3.0,189.0,219.0,408.0,408.0
N5,LRP076,LRP076,100.04,101.255,1.0,55.0,57.0,49.0,107.0,19.0,2.0,4.0,788.0,293.0,236.0,515.0,28.0,1375.0,779.0,2154.0,2154.0
N5,LRP076,LRP108,101.255,109.472,35.0,116.0,41.0,114.0,143.0,60.0,4.0,27.0,1001.0,549.0,217.0,488.0,15.0,2090.0,720.0,2810.0,2810.0
N5,LRP108,LRP111,109.472,112.111,35.0,116.0,41.0,114.0,143.0,60.0,4.0,27.0,1001.0,549.0,217.0,488.0,15.0,2090.0,720.0,2810.0,2810.0
N5,LRP111,LRP122,112.111,123.25,35.0,116.0,41.0,114.0,143.0,60.0,4.0,27.0,1001.0,549.0,217.0,488.0,15.0,2090.0,720.0,2810.0,2810.0
N5,LRP122,LRP129,123.25,130.374,24.0,715.0,294.0,430.0,151.0,269.0,104.0,122.0,1479.0,762.0,195.0,579.0,9.0,4350.0,783.0,5133.0,5133.0
N5,LRP129,LRP134,130.374,135.582,24.0,715.0,294.0,430.0,151.0,269.0,104.0,122.0,1479.0,762.0,195.0,579.0,9.0,4350.0,783.0,5133.0,5133.0
N5,LRP134,LRP147,135.582,148.381,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP147,LRP151,148.381,152.21,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP151,LRP152,152.21,154.118,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP152,LRP154,154.118,156.381,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP154,LRP164,156.381,165.31,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP164,LRP174,165.31,175.452,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP174,LRP178,175.452,180.58,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP178,LRP192,180.58,193.58,52.0,1297.0,930.0,425.0,322.0,192.0,64.0,122.0,2039.0,1440.0,459.0,919.0,0.0,6883.0,1378.0,8261.0,8261.0
N5,LRP192,LRP197,193.58,198.14,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP197,LRP198,198.14,198.944,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP198,LRP214,198.944,214.98,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP214,LRP214,214.98,215.31,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP214,LRP215,215.31,216.1,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP215,LRP215,216.1,218.032,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP215,LRP215,218.032,220.892,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP215,LRP215,220.892,222.75,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP215,LRP224,222.75,225.251,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP224,LRP224,225.251,226.45,48.0,3375.0,1430.0,1591.0,489.0,460.0,390.0,589.0,2590.0,1210.0,518.0,430.0,0.0,12172.0,948.0,13120.0,13120.0
N5,LRP224,LRP232,226.45,233.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N5,LRP232,LRP234,233.53,239.463,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP234,LRP240,239.463,241.245,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP240,LRP240,241.245,241.69,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP240,LRP240,241.69,242.48,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP240,LRP252,242.48,255.265,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP252,LRP256,255.265,256.92,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP256,LRP270,256.92,272.271,228.0,2346.0,566.0,1075.0,315.0,357.0,132.0,124.0,748.0,658.0,241.0,274.0,0.0,6549.0,515.0,7064.0,7064.0
N5,LRP270,LRP282,272.271,288.411,83.0,1402.0,550.0,689.0,346.0,228.0,92.0,167.0,409.0,954.0,526.0,670.0,0.0,4920.0,1196.0,6116.0,6116.0
N5,LRP282,LRP288,288.411,289.556,83.0,1402.0,550.0,689.0,346.0,228.0,92.0,167.0,409.0,954.0,526.0,670.0,0.0,4920.0,1196.0,6116.0,6116.0
N5,LRP288,LRP306,289.556,307.195,74.0,2022.0,694.0,1479.0,342.0,334.0,33.0,211.0,1298.0,2127.0,1195.0,775.0,45.0,8614.0,2015.0,10629.0,10629.0
N5,LRP306,LRP321,307.195,321.845,182.0,1254.0,852.0,1209.0,606.0,428.0,125.0,283.0,643.0,1248.0,703.0,662.0,0.0,6830.0,1365.0,8195.0,8195.0
N5,LRP321,LRP323,321.845,326.75,74.0,2022.0,694.0,1479.0,342.0,334.0,33.0,211.0,1298.0,2127.0,1195.0,775.0,45.0,8614.0,2015.0,10629.0,10629.0
